label,tweet,clean_text
anger,"Halo [USERNAME] [USERNAME] .. akhirnya kemarin saya bisa tuker di Carls Jr PS, itupun ditolak dulu awalnya karena belum ada token toko. Masukan lain kali untuk  promo kalau  belum siap semua dari [USERNAME] atau Carls Jr jangan jual2 dulu ke publik.",halo username username akhirnya kemarin tuker carls jr ps itupun ditolak dulu awalnya belum token toko masukan kali promo kalau belum siap semua username carls jr jangan jual dulu publik
sad,"Terlalu banyak moment pencitraan di postingan ig nih. ingin ngapus tapi sudah ke posting. Yaudah deh biarin saja  ya, sekarang berusaha agar tidak terjadi hal seperti itu lagi saja",terlalu banyak moment pencitraan postingan ig ngapus posting yaudah biarin sekarang berusaha tidak terjadi
love,HAHAHA BODO AMAT DEEHHH yang  PENTING DI VIDEO INI SE FRAME SAMA DANIELSAYANG BANGEET DONGG sama  DIAAA DAN MEREKA [USERNAME],hahaha bodo deehh penting video se frame sama danielsayang bangeet dongg sama diaa username
joy,"[USERNAME] bersyukurlah pacar kamu masih cerita ke kamu, itu artinya dia sayang sama kamu bikin pacar kamu senyaman mungkin sama kamu dengan cara kamu sendiri, jangan cemburu buta",username bersyukurlah pacar kamu cerita kamu artinya sayang sama kamu bikin pacar kamu senyaman mungkin sama kamu cara kamu sendiri jangan cemburu buta
joy,"Makasih suam sudah ngeluangin waktu nya buat kita jalan"" .. Kita jarang ketemu tetap  Jaga kesehatan ya sayang",makasih suam ngeluangin waktu nya buat jalan jarang ketemu tetap jaga kesehatan sayang
anger,"saya suka bilang, sebentar siapa yang  perawatnya? dan terus  kan kita kolab sama advice dr. Ya kalau  klien yang  paham sih langsung  oh iyaaaa maaf soalnya nanya. tapi kalau  yang  kampret  mah langsung  komplen rasanya ingin kuteluh saja itu  orang sumpeh",suka bilang sebentar siapa perawatnya terus kan kolab sama advice kalau klien paham langsung iyaa maaf soalnya nanya kalau kampret langsung komplen rasanya kuteluh orang sumpeh
fear,"Njirrr kalau  sudah memasuki daerah rumah ada motor dibelakang langsung  ngebut, gabrani liat spion. Kecepatan menjadi sangat kencang i could fly my heart is about to explode bcz degdegan",njirr kalau memasuki daerah rumah motor dibelakang langsung ngebut gabrani liat spion kecepatan menjadi sangat kencang i could fly my heart is about to explode bcz degdegan
fear,saya takut acc ke suspend atuh lah jangan sampai kek. ini acc pernah ke suspend kalau  ke suspend lagi masuk ke kategori suspend permanen,takut acc suspend atuh jangan kek acc pernah suspend kalau suspend masuk kategori suspend permanen
love,"karena cinta, alasanku tersenyum pagi ini",cinta alasanku tersenyum pagi
fear,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] Duh.. kalau lihat AF, suka deg2an.. takut teriak tangkap..tangkap gitu.. hati2 bicaranya.",username username username username duh kalau lihat af suka deg an takut teriak tangkap tangkap hati bicaranya
joy,"Salah satu padhilah shalat duha, bisa mempermudah memperoleh Rizki. Jika tak percaya, lakukan!!! kalau  masih belum percaya, terus lakukan!!! Sampai kamu benar benar percaya...",salah satu padhilah shalat duha mempermudah memperoleh rizki tak percaya lakukan kalau belum percaya terus lakukan kamu benar benar percaya
sad,"saya macam wondering kenapa kalau someone itu  dia rebel ke, putus cinta ke, stress ke, etc kan, mostly dia akan berubah 360. Tapi, sadly perubahan dia itu  mostly akan ke perubahan dark side",macam wondering kalau someone rebel putus cinta stress etc kan mostly berubah sadly perubahan mostly perubahan dark side
joy,Trima kasih yang sudah datang sparing footballl hari ini. #unitedindonesia #unitedtogether #uici #unitedindramayu #unitedindonesiachapterindramayu @ Indramayu Regency [URL],trima kasih datang sparing football hari unitedindonesia unitedtogether uici unitedindramayu unitedindonesiachapterindramayu indramayu regency url
sad,"[USERNAME] Sayang sekali, niat baik, dan terwujut belum tentu dilanjutkan menjadi lebih baik lagi bahkan sebaliknya. Hanya karena ketidakmampuan membedakan antara urusan kontestasi politik yang  usai dan urusan kesejahtetaan warga yang  menjadi tanggungja",username sayang sekali niat baik terwujut belum dilanjutkan menjadi lebih baik bahkan sebaliknya ketidakmampuan membedakan urusan kontestasi politik usai urusan kesejahtetaan warga menjadi tanggungja
fear,"saya takut nanti d banding2ngin antara satu dengan yang  lain,cz saya tahu bagaimana  sifat masing2 orang d sna... kalau  sampai itu terjadi jangan slhkan saya kalau  tak bawa pergi...",takut d banding ngin satu cz tahu bagaimana sifat masing orang d sna kalau terjadi jangan slhkan kalau tak bawa pergi
anger,"Bisa tidak si ego kamu di kurangi dikit, saya tidak bisa kalau  gini terus :"""""" minimal sampai kerjaan ini selesai  aja, abis itu kamu slamanya tidak mau ketemu  saya juga tidak apa-apa",tidak si ego kamu kurangi dikit tidak kalau terus minimal kerjaan selesai abis kamu slamanya tidak mau ketemu tidak apa apa
sad,Semua tak sama Tak pernah sama Waktu yang terus berputar tidak akan pernah Sama dengan yang tlah terjadi. Menikmati setiap detik keadaan itu akan lebih menghargai waktu yang Tuhan berikan untuk kita..,semua tak sama tak pernah sama waktu terus berputar tidak pernah sama tlah terjadi menikmati detik keadaan lebih menghargai waktu tuhan berikan
joy,"Yang pasti, tidak perlu khawatir akan merasa bosan bila melakukan perjalanan jauh di Pulau Bali, karena keindahan alamnya akan memanjakan pandangan di tengah perjalanan. #AyoRamaikanTengananFestival",tidak perlu khawatir merasa bosan bila melakukan perjalanan jauh pulau bali keindahan alamnya memanjakan pandangan tengah perjalanan ayoramaikantengananfestival
joy,"Bisa mencium bau tanah kering yang abis kesiram air ujan itu adalah definisi kebahagiaan tersendiri. Alhamdulillah hujan, yang meski cuma sebentar hari ini.",mencium bau tanah kering abis kesiram air ujan definisi kebahagiaan tersendiri alhamdulillah hujan meski cuma sebentar hari
sad,"Nangis dipundak kamu, boleh? saya pilu, sungguh.",nangis dipundak kamu pilu sungguh
anger,"Menurut saya prof, koruptor itu sama saja dengan  membunuh generasi anak cucu secara perlahan2 prof... Saya setuju jika para koruptor kelas kakap di hukum mati dan di miskin kan... [URL]",prof koruptor sama membunuh generasi anak cucu perlahan prof setuju koruptor kelas kakap hukum mati miskin kan url
fear,Tengah baca thread seram tetiba nampak  benda hitam gerak dekat tepi kepala. sudah la dalam thread itu  cerita sudah sampai dekat bayang hitam. Cuak wehhh . Tengok sebelah nasib baik sarung bantal je bergerak .,tengah baca thread seram tetiba nampak benda hitam gerak dekat tepi kepala la thread cerita dekat bayang hitam cuak wehh tengok sebelah nasib baik sarung bantal je bergerak
sad,Ada teman  minta saya rekomen dia buat masuk kantor gue. Ya gimana dia kaga siang kaga malam  WA-an mulu. Kalah saya yang  fangirl dan emak2. Gimana mau rekomen. Kerjanya kapan orang begini.,teman minta rekomen buat masuk kantor gue gimana kaga siang kaga malam wa an mulu kalah fangirl emak gimana mau rekomen kerjanya kapan orang begini
love,Istri nya saya cantik sekali  yaa tuhan pesek sedikit  yaa hidungnya kamu sayang [USERNAME],istri nya cantik sekali tuhan pesek sedikit hidungnya kamu sayang username
joy,Ketika ada kegiatan kantor di Pusat yang bertepatan pada rencana tanggal pulang itu artinya adalah tiket pulang gratis :) [URL],kegiatan kantor pusat bertepatan rencana tanggal pulang artinya tiket pulang gratis url
anger,"Efek pintu tol slipi arah semanggi ditutup, macet parah di sini. Pak polisi bukan ngatur malah jagain jalur busway [USERNAME] [USERNAME] [USERNAME] [URL]",efek pintu tol slipi arah semanggi ditutup macet parah sini pak polisi bukan ngatur malah jagain jalur busway username username username url
sad,"Dulu saja  waktu jadi timses Jokowi, Anies di Banggakan. Sekarang giliran di dukung Oposisi pemerintah di hujat. #PolitikSubjektif [URL]",dulu waktu jadi timses jokowi anies banggakan sekarang giliran dukung oposisi pemerintah hujat politiksubjektif url
fear,"[USERNAME] ingin sekali  icip icip sedikit  soal pasar modal. Tapi masih belum berani, efek ilmunya belum  banyak kali ya. Takut malah jatohnya jadi ""donasi"" bukan ""investasi"" hahaha",username sekali icip icip sedikit soal pasar modal belum berani efek ilmunya belum banyak kali takut malah jatohnya jadi donasi bukan investasi hahaha
joy,Wkwkw kalau  tanya  ke saya sih tak jawab santai. Tapi dengan tidak mengeluarkan komentar/pertanyaan begini dunia akan lebih indah,wkwkw kalau tanya tak jawab santai tidak mengeluarkan komentar pertanyaan begini dunia lebih indah
sad,"tidak juga dong mestinya bijak karena beliau itu orang2 hebat, sebagai tokoh yang tustas urusan kebutuhan ekonomi, namun sayangnya belum tentu menjadi orang-orang besar sekelas Gusdur apalagi Bung Karno, beliau2 ini sedang diuji karena sejarah mencatatnya [URL]",tidak mestinya bijak beliau orang hebat tokoh tustas urusan kebutuhan ekonomi sayangnya belum menjadi orang orang besar sekelas gusdur bung karno beliau sedang diuji sejarah mencatatnya url
love,"yang, saya saja  ingat  :"") malah kemarin  siapa yang ngajarin saya rap lagu ini? gatausih(?) tidak apa-apa saya tetap  sayang kok bri hehe",ingat malah kemarin siapa ngajarin rap lagu gatausih tidak apa apa tetap sayang bri
fear,"Diri ini penakut, contohnya nonton film horor, balik2 gaberani sendirian, ke wc tidak bisa kalau  tidak ditemani  terus  suka parno sendiri hm sungguhku tak sanggup.",diri penakut contohnya nonton film horor balik gaberani sendirian wc tidak kalau tidak ditemani terus suka parno sendiri hm sungguhku tak sanggup
anger,kalau boleh jujur saya  kadang merasa  kesal  sama  itu org. tahu ko kalau memang cinta sangat  sama  w1 tapi tidak usah segitunya. Sungguh. benar-benar  tidak mau kalah sangat  sumpah.,kalau jujur kadang merasa kesal sama org tahu ko kalau memang cinta sangat sama w tidak usah segitunya sungguh benar benar tidak mau kalah sangat sumpah
fear,"[USERNAME] apakah hari ini nasib cash back saya Rp 50.000,- akan pending seperti yang sudah sudah? Mohon informasi nya. [URL]",username hari nasib cash back rp pending mohon informasi nya url
fear,"[USERNAME] kayak  tidak mkin harga segitu om..gw yakin di range 15jt an, cuma tidak lebih dari  20. habis liat reviewnya gadgetin..dan peminatnya mkin hanya sedikit..lagian game2 mobile tidak banyak  juga yang  bagus masih bisa dihitung jari..org normal mending beli PS4 atau build",username kayak tidak mkin harga segitu om gw yakin range jt an cuma tidak lebih habis liat reviewnya gadgetin peminatnya mkin sedikit lagian game mobile tidak banyak bagus dihitung jari org normal mending beli ps build
fear,ngeri sekali  banyak orang jahat di dunia. semoga mbavan nanti gede tidak jadi mirip  begitu  jahat terus tidak punya empati. mudah-mudahan jeleknya mbavan mentok sampai annoying saja  jangan sampai jadi jahat amin.,ngeri sekali banyak orang jahat dunia semoga mbavan gede tidak jadi mirip jahat terus tidak punya empati mudah mudahan jeleknya mbavan mentok annoying jangan jadi jahat amin
sad,[URL] Kabar duka datang dari ranah mode internasional. Desainer kondang Kate Spade tewas setelah gantung diri menggunakan scarf.,url kabar duka datang ranah mode internasional desainer kondang kate spade tewas gantung diri menggunakan scarf
love,"Wahai Rosulullah, kamu telah ajarkan hidup ini untuk saling mengasihi ku tanamkan dalam hati ku amalkan sejak dini Engkaulah nabi pembawa cinta kamu bimbing menuju cinta.",wahai rosulullah kamu ajarkan hidup saling mengasihi ku tanamkan hati ku amalkan sejak dini engkaulah nabi pembawa cinta kamu bimbing menuju cinta
joy,"Setelah seharian tanpa kabar, si Bapak tau2 malam-malam  telepon  hanya buat ngecek sudah tidur apa belum. bicara  ketawa2 sejam terus  pamit tidur. Padahal tadi nomornya sudah saya block terus  saya unblock gara2 tidak tega.",seharian kabar si bapak tau malam malam telepon buat ngecek tidur apa belum bicara ketawa sejam terus pamit tidur padahal tadi nomornya block terus unblock gara tidak tega
fear,"[USERNAME] [USERNAME] seram  sendiri, dulu mama ku yang  semangat suruh  behelan. pas dikasih tahu dokter begitu  mama langsung tidak mau lagi-.- takutnya ada efek gituu",username username seram sendiri dulu mama ku semangat suruh behelan pas dikasih tahu dokter mama langsung tidak mau takutnya efek gituu
love,"Terimakasih ibu ,sudah mengajarkanku membagi cinta kasih untuk orang lain . Tanpa memandang dan membanding . Dan itu semua berjalan dengan baik seiring dengan doamu. Kubalas semua dengan tangis haru dipipimu nanti .",terimakasih ibu mengajarkanku membagi cinta kasih orang memandang membanding semua berjalan baik seiring doamu kubalas semua tangis haru dipipimu
joy,"Hari ini dengan riang gembira saya mulai mencuci celana jeansku yang tidak dicuci selama dua Minggu dengan gerakan sekali bilas. Kamu mau, kan, Maz, terima saya apa adanya. ^_^",hari riang gembira mulai mencuci celana jeansku tidak dicuci selama minggu gerakan sekali bilas kamu mau kan maz terima apa adanya
love,"Apa itu cinta? . Cinta... Adalah Ali, ketika dia berbaring tidur menggantikan Rasulullah Saw di kasur Nabi, padahal dia tahu bahwa sekelompok orang telah berkumpul untuk membunuh Rasulullah Saw, dia juga tahu bahwa dia mungkin saja tewas di kasur yang sama!! .",apa cinta cinta ali berbaring tidur menggantikan rasulullah saw kasur nabi padahal tahu sekelompok orang berkumpul membunuh rasulullah saw tahu mungkin tewas kasur sama
fear,"saya pernah baca review film nya dimana yaa, pokoknya bersamaan  sama review film nya dewi persik wkwkwk, seram  anjir saya bacanya tidak mau nonton, saya  cupu [URL]",pernah baca review film nya pokoknya bersamaan sama review film nya dewi persik wkwkwk seram anjir bacanya tidak mau nonton cupu url
love,Akhirnya bisa berfoto mesra dengan Jokowi. Dia memang sederhana dan baik hati. Pak Jokowi mendukung gempaliterasi GenerasiJaguar tur Sumatra. Dia menyambut kami di Bakahuni.,akhirnya berfoto mesra jokowi memang sederhana baik hati pak jokowi mendukung gempaliterasi generasijaguar tur sumatra menyambut bakahuni
fear,"guys saya lagi deg degan parah, takut tidak bisa ambil 24sks smt ini, sudah tinggal 1 matkul lagi  yang  mau keluar tapi saya tidak yakin soalnya merasa  zonk sangat  dosen sama  uasnya biar tidak takut gimana ya kepikiran terus  tidak enak",guys deg degan parah takut tidak ambil sks smt tinggal matkul mau keluar tidak yakin soalnya merasa zonk sangat dosen sama uasnya biar tidak takut gimana kepikiran terus tidak enak
anger,"liat postingannya simba via ini yang  terbaru, kok netijennya jahat2 ih... Dibilang lebai lah vianya.... Cedih Woi cewek  baik"" kalau di dm yang  nga2 mah pasti marah lah",liat postingannya simba via terbaru netijennya jahat ih dibilang lebai vianya cedih woi cewek baik kalau dm nga marah
love,"Wajar tidak kalau  cowok nangis gara-gara tahan  kangen? Soal nya tidak bisa sama sekali untuk ketemu hehe. Lebay tidak sih? tidak  dong, artinya itu sayang. tahan  kangen sampai nangis jarang sih saya ketemu yang kaya begitu  wkwk [URL]",wajar tidak kalau cowok nangis gara gara tahan kangen soal nya tidak sama sekali ketemu lebay tidak tidak artinya sayang tahan kangen nangis jarang ketemu kaya url
anger,"[USERNAME] Sudah, jawabannya sama, no HP/billing/NPWP dan lain tidak terdaftar. Bagaimana mungkin belum terdaftar wong saya mendaftar di kantor BPJSTK di Menara Jamsostek kok. Dan mengapa pakai tokopedia bisa? (Pakai tokopedia kena biaya admin).",username jawabannya sama no hp billing npwp tidak terdaftar bagaimana mungkin belum terdaftar wong mendaftar kantor bpjstk menara jamsostek pakai tokopedia pakai tokopedia kena biaya admin
sad,"Tempat sampah made in Jerman itu oke kok, positif thnkng saja  Indonesia belum bisa bikin. Bus tongtong ganti scania juga pada suka  kan? yang  penting tidak dikorupsi ajasih.",tempat sampah made in jerman oke positif thnkng indonesia belum bikin bus tongtong ganti scania suka kan penting tidak dikorupsi ajasih
fear,"Kemaren, pembagian nilai uts. Takut benar  saya tidak bisa imbangin pas uas. Kampus saya serem.",kemaren pembagian nilai uts takut benar tidak imbangin pas uas kampus serem
